review_id,product_name,brand,category,rating,price,review_title,review_text,review_date,sentiment_label,feature_tags
AVpgdkC8ilAPnD_xsvyi,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Tablet / E-reader,4,0,"Great Product, Simple to use",This tablet is great for ebooks and small apps. Kid friendly.I feel like it runs slower than apple products. But can't beat the price overall.,2017-03-05,positive,['General']
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Amazonbasics,Consumer Product,1,0,Don't last long,Great deal price wise but don't seem to last very long at all. So really not a good deal at all. Would not buy again.,2016-06-13,negative,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,5,0,Five Stars,they are batteries as stated,2016-07-25,positive,['General']
AVqkIhxunnc1JgDc3kg_,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Amazon,Tablet / E-reader,3,0,"Good hardware, bad software","The built quality is great taking into considerarions its price. The tablet is pretty fast and responsive. However, Amazon's operating system is horrible. I miss a lot of apps that I use in my Apple devices, and some others that just don't work as good such as Mint and Netflix (don't have download capability). Also it won't work with my Chromecast devices...",2017-01-16,mixed,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,1,0,Did not last,Batteries dead as of June 1. I did not use half of then. Good for 6 months.,2016-06-06,negative,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,3,0,Good value.,Did not last as long as expected but good value for price.,2016-03-16,mixed,['General']
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Amazonbasics,Consumer Product,3,0,Ok,How do I rate this I really can't tell because I am not going to test every single one of them!,2016-07-21,mixed,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,1,0,Its better off buying rayovac or energizer batteries from home,These batteries work but don't really last that long. You maybe get 3-4 weeks out of them. Its better off buying rayovac or energizer batteries from home depot,2017-01-03,negative,['General']
AVphPmHuilAPnD_x3E5h,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers",Amazon,Tablet / E-reader,5,0,excellent product for books,"This is third Kindle product and the size, battery life and readability have improved with each new generation. Very happy with product and will continue to purchase in the future as new versions become available.",2016-12-31,positive,['General']
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Amazonbasics,Consumer Product,5,0,Batteries from Amazon,What's to say They're batteries and they're from Amazon. Just another staple item you'll need at a great price. Why shop anywhere else,2017-02-01,positive,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,1,0,Last about a quarter as long as name brand batteries,"Last less than a quarter as long as even off-brand batteries such as Rayovac, creating a lot more waste. With name brand batteries my wireless keyboard would last almost a year these amazon branded batteries last only 2-3 months. If they weren't considered hazardous waste when spent I might have given them 2 stars on account of there low price, but when you consider how hard it is to dispose of batteries properly (and how much time you'll spend changing them out of your favorite devices) they're really not worth your time",2017-08-23,negative,['General']
AVpgdkC8ilAPnD_xsvyi,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Tablet / E-reader,5,0,"Great for kids, great price",I bought this for my niece and she loves it. Works great.,2017-05-12,positive,['General']
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Tablet / E-reader,5,0,Great for beginner,I would recommend this to my friends that you can shop on amazon has many preloaded games. Many Apps,2017-02-13,positive,['General']
AVpjEN4jLJeJML43rpUe,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",Amazon,Tablet / E-reader,5,0,Good tablet,This was gift for my step son. It is easy to use and set up.,2017-02-04,positive,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,1,0,Quality control much,"I Ordered these to use in my flashes to shoot a wedding. They are with out a doubt the worst batteries I've ever used. They'd last for maybe 30 to 40 shots, and they would start to over heat. I have to dump then into my shirt instead of my hand they were so hot, they would burn you.Typically I can run though a wedding with energizer batters (4 AA) and only have to swap batteries once. I went through this entire pack, and had to go buy more at a store. Which the ones I bought later caused no issues and finished out the night.Very displeased and glad they did not destroy my equipment and blow up like many have had issues with. I will never buy these again.",2016-09-18,negative,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,3,0,Three Stars,Batteries seem to die quickly.,2017-06-12,mixed,['General']
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Amazonbasics,Consumer Product,5,0,High quality batteries,High quality batteries at an excellent price. Will buy again when needed.,2016-04-24,positive,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,1,0,"Nope, not again","3/4 of the package have been duds. Lasted about 15 minutes. Now I get to go to the trouble to return them. When you shop with Amazon, it's to save time. This defeats that purpose.",2016-10-28,negative,['General']
AVqkIhxunnc1JgDc3kg_,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Amazon,Tablet / E-reader,5,0,great for the money,I think that my Amazon tablet does all that I need for it to do.Handy to have when traveling.Easy to operate.,2016-12-31,positive,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,3,0,Ok,I feel like they don't work as long.,2017-01-07,mixed,['General']
AVqkIiKWnnc1JgDc3khH,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",Amazon,Tablet / E-reader,5,0,Great for what it does!,"When you can get this thing on sale it's an amazing deal. Have all of your Amazon features right in your face. Books, Manga, Gaming, Amazon. It's easy to hold, has amazing battery life and has a pretty decent screen. Sure the Galaxy tablets have better specs, but it's the price and features you get from Amazon that make this device amazing!",2017-01-01,positive,['General']
AVpftoij1cnluZ0-p5n2,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Free 3G + Wi-Fi - Includes Special Offers",Amazon,Tablet / E-reader,5,0,Love it.,"I've had a Kindle since they first came out and was happy to get one with a backlit screen. I like the WiFi and the 3G because I like the freedom of downloading books and newspapers while in the car, at the beach, by the pool when another guest recommends a new book. I still haven,t figured out some of the buttons, and because it is smaller I am always turning the page. I have adjusted the font and how far apart the lines are, but it still seems like I'm doing more page turning.",2015-03-10,positive,['General']
AVpfw2hvilAPnD_xh0rH,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",Amazon,Tablet / E-reader,1,0,piece of junk,"I cannot believe i bought this junk. It's always in freezing mode and i have to reboot it multiple times within a given hour. None of the apps work properly. I have tried to update the op. system, but that didnt help.",2017-05-12,negative,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,3,0,"These are NOT rechargeable, even though they look similar to those.","This battery is fine, but I purchased it because I thought it was rechargeable. Shame on me for not noticing, but I thought it looked just like the rechargeable ones I had purchased before. I bought it on Prime Day for about 6, so I thought I was just getting a great deal.Disappointing. I don't normally buy regular batteries, as we go thought them like water in all of our Thomas trains and other toys. I wish I had noticed the difference.",2016-08-01,mixed,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,5,0,Five Stars,They are great for what I use them for!!,2017-08-12,positive,['General']
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Amazonbasics,Consumer Product,4,0,Work well,"Seem to work ok, but less than Energizer in my camera. Otherwise they are a great item with a great price.",2015-11-03,positive,['General']
AVpfpK8KLJeJML43BCuD,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,Amazon,Smart Speaker,3,0,Tap - Fills a Gap That Didn't Need Filling,"This product, while the speaker is great, fails to deliver with a voice interface. Use your cell phone or computer and buy an Echo Dot.",2017-01-30,mixed,['General']
AVqkIh9HQMlgsOJE6fu_,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Blue",Amazon,Tablet / E-reader,5,0,Love my Kindle,"It is amazing that you can get this much tech for such a low price. This thing does everything I need, and it's so much faster than my old Kindle.",2016-12-30,positive,['General']
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Tablet / E-reader,4,0,fun tablet,i like the tablet only thing is im not a fan of the amazon app store. wish it had google play.,2016-12-08,positive,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,1,0,These batteries come very low charged. I took new ...,These batteries come very low charged. I took new batteries and put them in a computer mouse. Next day there was a Mouse Battery is very Low. Its not the first time.,2017-07-21,negative,['General']
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers",Amazon,Tablet / E-reader,5,0,Modest Evolution of the Kindle Line,Nice device. But only minimally better than the Voyage.,2016-05-20,positive,['General']
AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,Tablet / E-reader,5,0,great tablet for kids,I like that I can control the time and content that my kids view,2017-03-25,positive,['General']
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Tablet / E-reader,5,0,"Very good for reading, email, internet","Pros: 5 Ghz wifi, supports expansion cardsCons: app store a little limited though there is apparently a workaround Other: the ads fed from Amazon are not terribly intrusiveOverall, the tablet seems to work well and is a good value,",2016-12-09,positive,['General']
AVpfw2hvilAPnD_xh0rH,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",Amazon,Tablet / E-reader,3,0,Very disappointed,It was working great then all of a sudden it wouldnt come on,2017-05-12,mixed,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,2,0,"OH NO, Not our Amazon!",We are very disappointed in the quality of Amazon's AA batteries. They have failed 3 or 4 times in various products we own. The most costlywas it's use in our small wall safe in our home. The 6 batteries failed after two months and we had to have a service open it at the tune of225.00. Another example was a radio and flashlights. We will have to throw the rest out.,2017-04-08,negative,['General']
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Tablet / E-reader,2,0,kids' kindle fire,"Seemed to be fine as Chtistmas gift for granddaughter. However, today she reported that it wouldn't turn on or charge today. Supposed to have two year unconditional guarantee. Don't know where to take it.",2016-12-30,negative,['General']
AVzYlGnuGV-KLJ3abPUD,"All-New Fire 7 Tablet with Alexa, 7"" Display, 8 GB - Marine Blue",Amazon,Tablet / E-reader,2,0,dont last more than 1 year,It's my 3rd purchase of the amazon Fire. Got extended warranty. So basically getting the next one at 50% off next year,2017-12-02,negative,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,5,0,Thanks Amazon!!,"Great product at a great price! As usual, Amazon is amazing!!",2016-09-11,positive,['General']
AVqkIhxunnc1JgDc3kg_,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Amazon,Tablet / E-reader,3,0,Good tablet,Good tablet overall just not enough memory but with an sd card just love it,2017-06-02,mixed,['General']
AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,Tablet / E-reader,2,0,not good,"this item is not good ok ...no use for my kids ,,,",2016-11-03,negative,['General']
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Amazonbasics,Consumer Product,5,0,Dont waste your money anywhere else this is where its at!,"Exactly what I needed, lots of AA batteries for a cheap price. They last just as long as any other battery so this was totally worth it. Will only buy my batteries from here now on.",2015-06-05,positive,['General']
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Amazonbasics,Consumer Product,1,0,Don't waste your money. Can barely power a handheld milk frother. WEEEAK,"Awful. Bought these specifically for my very small milk frother, these batteries can barely power the thing! I used whatever name brand in the frother before this and it ran full blast. But with the Amazon batteries, it gets up to like medium speed and doesn't even last 1/2 as long. Will never buy Amazon batteries again.",2016-08-16,negative,['General']
AVpfpK8KLJeJML43BCuD,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,Amazon,Smart Speaker,3,0,They missed on this one,Having to press to talk steals the real thunder of what the amazon echo can do.,2016-08-26,mixed,['General']
AVqkIdZiv8e3D1O-leaJ,"Fire Tablet with Alexa, 7 Display, 16 GB, Magenta - with Special Offers",Amazon,Tablet / E-reader,5,0,Great!,I bought this for my 25 year old son for Christmas. He loves it!,2017-01-16,positive,['General']
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Tablet / E-reader,3,0,Not too kid friendly,Overall I wasn't too impressed with his tablet. Actually returned it for an iPad mini bc my kid like it better and it was easier to use.,2016-09-30,mixed,['General']
AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,Tablet / E-reader,5,0,My nieces love it,"This is a great tablet for kids, the protective bumper pad really does help. The unlimited warranty gives piece of mind as with kids anything will break. Finally the 1 yr unlimited warranty to Amazon for shows and movies the kids can watch. Awesome deal for the price.",2017-01-24,positive,['General']
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Amazonbasics,Consumer Product,3,0,it's a crap ton of batteries for a decent price,"I mean, it's a crap ton of batteries for a decent price. They just die quickly.",2016-11-27,mixed,['General']
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Tablet / E-reader,1,0,Not kid friendly,"Cumbersome, complicated and not kid friendly..... went with Apple, suggesting you do too.",2016-12-16,negative,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,5,0,Five Stars,Great quality and great price :),2017-02-08,positive,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,3,0,Three Stars,Haven't Used Yet........,2015-11-17,mixed,['General']
AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,Tablet / E-reader,2,0,Not as happy as I thought,The tablet itself works fine but this is the 2nd one I have gotten with a similar problem. The port seems to come defected. The charger doesn't stay in and it takes a long time to charge. Replaced charger with a brand new one and it still has issues.,2016-11-10,negative,['General']
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Tablet / E-reader,5,0,Very interactive,This was a gift to my niece. Her mom liked the parental controls,2017-02-13,positive,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,3,0,Inspect batteries carefully,Work fine but I have had a couple start leaking in less than a month. Worried this may happen while in electronics.,2017-07-18,mixed,['General']
AVpftoij1cnluZ0-p5n2,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Free 3G + Wi-Fi - Includes Special Offers",Amazon,Tablet / E-reader,5,0,Love the size and 3G,The voyager is light weight and easy to hold. Love the ability to have 3G and Wi Fi. Easily was able to transfer books from my old kindle keyboard. Holds a charge for up to 2 weeks and charges quickly. Great when traveling,2016-05-14,positive,['General']
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Tablet / E-reader,3,0,An OK tablet,"This tablet is OK, sometimes it's kind of slow. Loads for a while before opening app. Storage has been good. 32 GB. I gave my son the freedom to download any game he wanted on prime time. And after 2 months he still has like 3gb left of space. Not recommend for kids over 10 years old. My son is 4 and sometimes he gets mad because tablet gets slow. Still good deal for 32gb, 1 year primetime for $80",2017-01-27,mixed,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,5,0,AA worth it.,So far the batch is worth it. The batteries are solid and work well. When they are on sale they are worth the buy.I recommend and would buy again.,2015-12-20,positive,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,2,0,Battery Life Too Short,I've had several of these 'fail' long before they should have. Several instances of having to replace them much sooner that competitors batteries.,2017-02-07,negative,['General']
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Amazonbasics,Consumer Product,2,0,Sub-par Batteries,"Maybe I got a bad batch. However, with 48 batteries, you'd think if that were the case that some of them would work well, and for me they have not. The main way these are being used are in an Xbox remote. The Xbox is only used to run Netflix, Hulu, and Amazon Video on our tv, so I am basically using the game remote as a TV remote. It is never used for playing video games. That being said, I am lucky if a set of 2 of these batteries lasts 10 days in this remote. That is a far cry from name brand batteries I have bought. I purchased these thinking they would be a great deal. However, going through them 3x as fast as other batteries makes them a worse value, not to mention it is annoying to have to change them out so often. I will use up the ones I already bought, then I will not be buying any more.",2017-06-09,negative,['General']
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Tablet / E-reader,5,0,Great tablet for the price!,"My amazon fire is amazing, it is fast and is durable.",2016-12-23,positive,['General']
AVqkIhxunnc1JgDc3kg_,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Amazon,Tablet / E-reader,1,0,hate it,"not good, hate it , never buy it again, sucks. done",2016-11-19,negative,['General']
AVzYlGj3vKc47QAVeZRH,"Amazon Fire HD 8 with Alexa (8"" HD Display Tablet)",Amazon,Tablet / E-reader,5,0,Exceptional,Great value for the price..,2018-01-03,positive,['General']
AVpgdkC8ilAPnD_xsvyi,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Tablet / E-reader,2,0,Its gd if you like amazon,"Hi,I ordered this for my daughter who has an extensive liking of tablets. She didnt like it because of lack of google play services and she didnt have the patience to work with it. I knew that the os is only amazon specific but despite the apps that can be downloaded, she was disappointed. I returned it.If you are an avid amazon person, the tablet works great, if you want a google tablet, this isn't for you. I would recommend these for people that want a good decent tablet that they can read and use amazon apps on.",2017-03-27,negative,['General']
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Amazonbasics,Consumer Product,3,0,A disappointment...,Sorry to say I've been disappointed with these. They didn't last as long in my remotes and RC transmitters as even other store brand alkaline batteries.,2016-06-17,mixed,['General']
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Amazonbasics,Consumer Product,5,0,Work great,Work fine. These are really nice and they are cheap.,2016-03-01,positive,['General']
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Tablet / E-reader,4,0,Works great for 3 yr old,Simple to operate for a 3 yr old . Would recommend,2017-01-18,positive,['General']
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Amazonbasics,Consumer Product,1,0,One Star,These suck. Had for a week. Stopped working. Garbage.,2017-01-13,negative,['General']
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Tablet / E-reader,5,0,My son loves it,Works great!! Would recommend for anyone looking for a good product. Very kid friendly!,2017-05-17,positive,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,3,0,Decent value,"Not the best, not the worst. Less life than some batteries but price is right.",2017-07-06,mixed,['General']
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Tablet / E-reader,3,0,Fire Tablet,Was looking for a cheap tablet for my a son to use saw this unit on sale on black Friday good unit.,2016-12-31,mixed,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,2,0,Lack the power as advertised,"I purchased a box of these. First replacement for my outdoor weather info transmitter didn't work so well. Within a couple of days the receiver wasn't receiving a signal from the transmitter, so I changed out the batteries once again. Within 96hrs the receiver once again showed low battery power coming from the transmitter and wouldn't display a temperature reading. This week I'll replace those again (3rd time in 6wks) and expect a low-battery warning just days after. Unsure if I should demand an exchange or full reimbursement. Maybe they do well in warm temps, but in the cold temps they cannot perform like a Duracell or Energizer.",2017-01-09,negative,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,3,0,Worth the,"Don't last long in my remote or the bathroom toilet light, which rarely comes on but is used every night.But then again, ALL batteries don't seem to last as long as they used to. So comparatively to Duracel, they're worth the .",2017-07-08,mixed,['General']
AVpfpK8KLJeJML43BCuD,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,Amazon,Smart Speaker,1,0,Not a good product,"hard to use, and does not support Guam. online instructions not clear",2016-10-30,negative,['General']
AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,Tablet / E-reader,3,0,Great bumper,The tablet is for my son who is 2. That being said I noticed blotches on the screen. Never returned it due to it not making a difference to my son. I will have to upgrade him in question few years anyway. The bumper is amazing.,2017-01-06,mixed,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,1,0,One Star,They don't work and are dead!!!!!!,2017-06-06,negative,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,2,0,Questional Performance short capacity shelf life VS A Bad Batch You make the call,"I thought I was getting a great deal, but I learned the hard way if you don' use them up quickly, they go dead in a hurry. Extremely limited shelf life so don't buy these in bulk if you don't plan to use them w/ in 6 mo.s. If your using them in medical equipment, I'm sorry to say I'm choosing another battery. I don't like bashing an Amazon product and there's always the chance I got a bad batch but in this instance, (medical equipment) you want power when you need, I had several groans from the bfrnd about his TV remotes eating up his batteries, I thought my wireless mice were eating them up as well, so I bought another mouse, but when I put 2 fresh packs in my ten's unit 4 ea. time they started out weak then didn't last 15 min ea.. set it's time to choose another brand of battery not the product your putting it in. I did test the one's I took out before putting the new one's in. I didn't think to test them before putting them in.....",2017-06-19,negative,['General']
AVpfpK8KLJeJML43BCuD,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,Amazon,Smart Speaker,3,0,I was excited but..,"I was really excited for this speaker. Got it all hooked up to my echo and was ready to go. Then I listened to the music. It has no bass. If you want something the has a good range of sound, this isn't it. It is focused on treble only. No low end. I ended up getting the JBL Charge 3. Love it",2017-01-09,mixed,['General']
AVqkIhxunnc1JgDc3kg_,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Amazon,Tablet / E-reader,1,0,dead,This thing lasted not even a month before it went dead. Going to try and take it back,2017-03-17,negative,['General']
AVpfw2hvilAPnD_xh0rH,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",Amazon,Tablet / E-reader,3,0,Decent game so far,I did read about the game prior to buying it but so far the game is only half decent. Too much of the same thing.,2016-12-30,mixed,['General']
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Tablet / E-reader,5,0,bigger IS better,"I already had the Kindle Fire 7"", and this KF8 not only has a bigger picture screen but is faster.",2017-06-07,positive,['General']
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Amazonbasics,Consumer Product,3,0,Three Stars,nothing bad to say but I can get others for cheaper price.,2017-06-20,mixed,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,5,0,"... for my fish tank's light at night and works great, I love how you can easily switch it ...","Use it for my fish tank's light at night and works great, I love how you can easily switch it off and on if you want it on while guests are there.",2017-01-05,positive,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,1,0,One Star,These batteries do not last or work well. Spend the extra buck and buy Duracell.,2016-08-26,negative,['General']
AVpidLjVilAPnD_xEVpI,"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",Amazon,Tablet / E-reader,3,0,My first tablet,"Got this Kindle Fire to replace a laptop that died. So far I have been very pleased. Finding new things that it can do. Not happy with the camera, but I might not know all the details about it yet.",2017-05-27,mixed,['General']
AVqkIhxunnc1JgDc3kg_,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Amazon,Tablet / E-reader,5,0,Great tablet,I bought Kindle fire for my grandson who is 24. I have one and he thought great can do so much on it. For the price you can't beat it. I use more then computer.,2016-12-15,positive,['General']
AVqkIhxunnc1JgDc3kg_,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Amazon,Tablet / E-reader,4,0,Good for kids,I like the Amazon Platform that it is on as it ties into my Amazon account.,2017-05-05,positive,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,1,0,Meh,"Great price but they don't hold their charge for long. I find myself swapping out the remote batteries twice a year. At this price, it's not so bad but it's much more frequently that I'm used to.",2017-07-18,negative,['General']
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Amazonbasics,Consumer Product,2,0,The price is good but they 'battery life' is much lower than other ...,The price is good but they 'battery life' is much lower than other alkaline batteries we use. I get approx half the life from these batteries - compared to Walmart RayoVacs,2016-11-25,negative,['General']
